,idaviso,dia,visits,impressions,leads
5617,46700312,2021-10-17,0.0,2.0,0.0
5618,46700312,2021-10-18,0.0,1.0,0.0
5619,46700312,2021-10-19,0.0,1.0,0.0
5620,46700312,2021-10-20,0.0,1.0,0.0
5621,46700312,2021-10-21,0.0,3.0,0.0
5622,46700312,2021-10-22,0.0,2.0,0.0
5623,46700312,2021-10-24,0.0,1.0,0.0
5624,46700312,2021-10-25,0.0,2.0,0.0
5625,46700312,2021-10-26,0.0,1.0,0.0
5626,46700312,2021-10-27,0.0,2.0,0.0
5627,46700312,2021-10-28,0.0,1.0,0.0
5628,46700314,2021-09-29,0.0,4.0,0.0
5629,46700314,2021-09-30,0.0,4.0,0.0
5630,46700314,2021-10-01,0.0,5.0,0.0
5631,46700314,2021-10-02,0.0,3.0,0.0
5632,46700314,2021-10-04,0.0,1.0,0.0
5633,46700314,2021-10-05,0.0,2.0,0.0
5634,46700314,2021-10-06,1.0,5.0,0.0
5635,46700314,2021-10-07,2.0,5.0,0.0
5636,46700314,2021-10-08,0.0,4.0,0.0
5637,46700314,2021-10-09,4.0,7.0,0.0
5638,46700314,2021-10-10,2.0,10.0,0.0
5639,46700314,2021-10-11,0.0,2.0,0.0
5640,46700314,2021-10-12,0.0,2.0,0.0
5641,46700314,2021-10-13,0.0,1.0,0.0
5642,46700314,2021-10-14,0.0,2.0,0.0
5643,46700314,2021-10-15,0.0,1.0,0.0
5644,46700314,2021-10-16,0.0,3.0,0.0
5645,46700314,2021-10-17,0.0,3.0,0.0
5646,46700314,2021-10-18,0.0,6.0,0.0
5647,46700314,2021-10-19,0.0,3.0,0.0
5648,46700314,2021-10-20,1.0,6.0,0.0
5649,46700314,2021-10-21,0.0,3.0,0.0
5650,46700314,2021-10-22,0.0,3.0,0.0
5651,46700314,2021-10-23,0.0,6.0,0.0
5652,46700314,2021-10-24,0.0,2.0,0.0
5653,46700314,2021-10-25,0.0,1.0,0.0
5654,46700314,2021-10-26,0.0,1.0,0.0
5655,46700314,2021-10-27,0.0,4.0,0.0
5656,46700314,2021-10-28,0.0,2.0,0.0
5657,46700314,2021-10-29,0.0,1.0,0.0
5658,46700366,2021-09-29,0.0,1.0,0.0
5659,46700366,2021-10-01,0.0,1.0,0.0
5660,46700366,2021-10-04,0.0,2.0,0.0
5661,46700366,2021-10-06,1.0,2.0,0.0
5662,46700366,2021-10-07,0.0,3.0,0.0
5663,46700366,2021-10-09,0.0,3.0,0.0
5664,46700366,2021-10-10,0.0,1.0,0.0
5665,46700366,2021-10-11,0.0,2.0,0.0
5666,46700366,2021-10-12,0.0,1.0,0.0
5667,46700366,2021-10-13,0.0,1.0,0.0
5668,46700366,2021-10-15,0.0,1.0,0.0
5669,46700366,2021-10-16,0.0,2.0,0.0
5670,46700366,2021-10-17,0.0,7.0,0.0
5671,46700366,2021-10-18,0.0,2.0,0.0
5672,46700366,2021-10-20,0.0,1.0,0.0
5673,46700366,2021-10-21,0.0,3.0,0.0
5674,46700366,2021-10-22,0.0,1.0,0.0
5675,46700366,2021-10-25,0.0,1.0,0.0
5676,46700366,2021-10-26,0.0,1.0,0.0
5677,46700366,2021-10-28,0.0,1.0,0.0
5678,46700369,2021-09-29,0.0,1.0,0.0
5679,46700369,2021-09-30,0.0,1.0,0.0
5680,46700369,2021-10-01,0.0,1.0,0.0
5681,46700369,2021-10-04,0.0,2.0,0.0
5682,46700369,2021-10-05,0.0,2.0,0.0
5683,46700369,2021-10-06,0.0,2.0,0.0
5684,46700369,2021-10-07,0.0,4.0,0.0
5685,46700369,2021-10-08,0.0,3.0,0.0
5686,46700369,2021-10-09,0.0,2.0,0.0
5687,46700369,2021-10-10,0.0,5.0,0.0
5688,46700369,2021-10-11,0.0,3.0,0.0
5689,46700369,2021-10-12,0.0,3.0,0.0
5690,46700369,2021-10-13,0.0,1.0,0.0
5691,46700369,2021-10-15,0.0,1.0,0.0
5692,46700369,2021-10-16,0.0,1.0,0.0
5693,46700369,2021-10-17,0.0,4.0,0.0
5694,46700369,2021-10-18,0.0,1.0,0.0
5695,46700369,2021-10-19,0.0,2.0,0.0
5696,46700369,2021-10-20,0.0,2.0,0.0
5697,46700369,2021-10-21,0.0,2.0,0.0
5698,46700369,2021-10-22,0.0,2.0,0.0
5699,46700369,2021-10-25,0.0,2.0,0.0
5700,46700369,2021-10-26,0.0,1.0,0.0
5701,46700369,2021-10-27,0.0,2.0,0.0
5702,46700369,2021-10-28,0.0,2.0,0.0
5703,46700369,2021-10-29,0.0,1.0,0.0
5704,46737894,2021-09-29,0.0,1.0,0.0
5705,46737894,2021-09-30,0.0,4.0,0.0
5706,46737894,2021-10-01,0.0,5.0,0.0
5707,46737894,2021-10-02,0.0,2.0,0.0
5708,46737894,2021-10-03,0.0,1.0,0.0
5709,46737894,2021-10-04,0.0,3.0,0.0
5710,46737894,2021-10-05,0.0,2.0,0.0
5711,46737894,2021-10-06,1.0,5.0,0.0
5712,46737894,2021-10-07,0.0,4.0,0.0
5713,46737894,2021-10-08,0.0,3.0,0.0
5714,46737894,2021-10-09,0.0,5.0,0.0
5715,46737894,2021-10-10,0.0,3.0,0.0
5716,46737894,2021-10-11,0.0,1.0,0.0
5717,46737894,2021-10-12,0.0,2.0,0.0
5718,46737894,2021-10-13,0.0,9.0,0.0
5719,46737894,2021-10-14,0.0,1.0,0.0
5720,46737894,2021-10-15,0.0,4.0,0.0
5721,46737894,2021-10-18,0.0,1.0,0.0
5722,46737894,2021-10-19,0.0,4.0,0.0
5723,46737894,2021-10-20,0.0,2.0,0.0
5724,46737894,2021-10-21,0.0,1.0,0.0
5725,46737894,2021-10-22,0.0,1.0,0.0
5726,46737894,2021-10-23,0.0,1.0,0.0
5727,46737894,2021-10-25,0.0,3.0,0.0
5728,46737894,2021-10-26,0.0,7.0,0.0
5729,46737894,2021-10-27,0.0,1.0,0.0
5730,46771059,2021-09-29,0.0,5.0,0.0
5731,46771059,2021-09-30,0.0,5.0,0.0
5732,46771059,2021-10-01,0.0,6.0,0.0
5733,46771059,2021-10-02,0.0,1.0,0.0
5734,46771059,2021-10-03,0.0,2.0,0.0
5735,46771059,2021-10-04,1.0,3.0,0.0
5736,46771059,2021-10-05,0.0,7.0,0.0
5737,46771059,2021-10-06,1.0,10.0,0.0
5738,46771059,2021-10-07,0.0,4.0,0.0
5739,46771059,2021-10-08,0.0,3.0,0.0
5740,46771059,2021-10-09,0.0,6.0,0.0
5741,46771059,2021-10-10,0.0,4.0,0.0
5742,46771059,2021-10-12,0.0,3.0,0.0
5743,46771059,2021-10-13,0.0,6.0,0.0
5744,46771059,2021-10-14,0.0,5.0,0.0
5745,46771059,2021-10-15,0.0,6.0,0.0
5746,46771059,2021-10-16,0.0,1.0,0.0
5747,46771059,2021-10-17,0.0,2.0,0.0
5748,46771059,2021-10-18,0.0,2.0,0.0
5749,46771059,2021-10-19,1.0,2.0,0.0
5750,46771059,2021-10-20,0.0,2.0,0.0
5751,46771059,2021-10-21,0.0,2.0,0.0
5752,46771059,2021-10-22,0.0,5.0,0.0
5753,46771059,2021-10-23,0.0,1.0,0.0
5754,46771059,2021-10-24,0.0,1.0,0.0
5755,46771059,2021-10-25,0.0,3.0,0.0
5756,46771059,2021-10-26,0.0,1.0,0.0
5757,46771059,2021-10-27,1.0,3.0,0.0
5758,46771059,2021-10-28,0.0,6.0,0.0
5759,46771059,2021-10-29,0.0,3.0,0.0
5760,46789330,2021-09-29,0.0,5.0,0.0
5761,46789330,2021-09-30,1.0,11.0,0.0
5762,46789330,2021-10-01,0.0,8.0,0.0
5763,46789330,2021-10-02,0.0,7.0,0.0
5764,46789330,2021-10-03,0.0,4.0,0.0
5765,46789330,2021-10-04,0.0,15.0,0.0
5766,46789330,2021-10-05,1.0,14.0,0.0
5767,46789330,2021-10-06,0.0,12.0,1.0
5768,46789330,2021-10-07,1.0,12.0,0.0
5769,46789330,2021-10-08,0.0,8.0,0.0
5770,46789330,2021-10-09,1.0,6.0,0.0
5771,46789330,2021-10-10,0.0,10.0,0.0
5772,46789330,2021-10-11,0.0,7.0,0.0
5773,46789330,2021-10-12,0.0,6.0,0.0
5774,46789330,2021-10-13,2.0,10.0,0.0
5775,46789330,2021-10-14,1.0,9.0,0.0
5776,46789330,2021-10-15,0.0,3.0,0.0
5777,46789330,2021-10-16,0.0,8.0,0.0
5778,46789330,2021-10-17,1.0,10.0,0.0
5779,46789330,2021-10-18,0.0,20.0,0.0
5780,46789330,2021-10-19,1.0,8.0,0.0
5781,46789330,2021-10-20,0.0,10.0,0.0
5782,46789330,2021-10-21,1.0,8.0,0.0
5783,46789330,2021-10-22,1.0,8.0,0.0
5784,46789330,2021-10-23,0.0,5.0,0.0
5785,46789330,2021-10-24,0.0,4.0,0.0
5786,46789330,2021-10-25,2.0,9.0,0.0
5787,46789330,2021-10-26,1.0,8.0,0.0
5788,46789330,2021-10-27,0.0,7.0,0.0
5789,46789330,2021-10-28,0.0,5.0,0.0
5790,46789330,2021-10-29,0.0,6.0,0.0
5791,46811163,2021-09-29,0.0,2.0,0.0
5792,46811163,2021-09-30,0.0,5.0,0.0
5793,46811163,2021-10-01,0.0,4.0,0.0
5794,46811163,2021-10-03,0.0,1.0,0.0
5795,46811163,2021-10-04,0.0,6.0,0.0
5796,46811163,2021-10-05,0.0,2.0,0.0
5797,46811163,2021-10-06,0.0,1.0,0.0
5798,46811163,2021-10-07,0.0,1.0,0.0
5799,46811163,2021-10-09,0.0,2.0,0.0
5800,46811163,2021-10-11,0.0,3.0,0.0
5801,46811163,2021-10-12,0.0,2.0,0.0
5802,46811163,2021-10-13,0.0,1.0,0.0
5803,46811163,2021-10-14,0.0,1.0,0.0
5804,46811163,2021-10-15,0.0,2.0,0.0
5805,46811163,2021-10-16,0.0,2.0,0.0
5806,46811163,2021-10-17,0.0,3.0,0.0
5807,46811163,2021-10-19,0.0,3.0,0.0
5808,46811163,2021-10-21,0.0,4.0,0.0
5809,46811163,2021-10-22,0.0,1.0,0.0
5810,46811163,2021-10-23,1.0,4.0,0.0
5811,46811163,2021-10-26,0.0,1.0,0.0
5812,46811163,2021-10-27,0.0,2.0,0.0
5813,46811165,2021-09-29,0.0,1.0,0.0
5814,46811165,2021-09-30,0.0,5.0,0.0
5815,46811165,2021-10-01,0.0,4.0,0.0
5816,46811165,2021-10-04,0.0,6.0,0.0
5817,46811165,2021-10-05,0.0,2.0,0.0
5818,46811165,2021-10-06,0.0,1.0,0.0
5819,46811165,2021-10-07,0.0,1.0,0.0
5820,46811165,2021-10-09,0.0,2.0,0.0
5821,46811165,2021-10-11,0.0,1.0,0.0
5822,46811165,2021-10-12,0.0,1.0,0.0
5823,46811165,2021-10-13,0.0,1.0,0.0
5824,46811165,2021-10-14,0.0,1.0,0.0
5825,46811165,2021-10-15,0.0,3.0,0.0
5826,46811165,2021-10-16,0.0,2.0,0.0
5827,46811165,2021-10-17,0.0,1.0,0.0
5828,46811165,2021-10-19,0.0,1.0,0.0
5829,46811165,2021-10-21,0.0,3.0,0.0
5830,46811165,2021-10-22,0.0,1.0,0.0
5831,46811165,2021-10-23,0.0,4.0,0.0
5832,46811165,2021-10-25,0.0,1.0,0.0
5833,46811165,2021-10-26,0.0,1.0,0.0
5834,46811165,2021-10-27,0.0,2.0,0.0
5835,46811165,2021-10-28,0.0,2.0,0.0
5836,46811166,2021-09-29,0.0,2.0,0.0
5837,46811166,2021-09-30,0.0,2.0,0.0
5838,46811166,2021-10-01,0.0,3.0,0.0
5839,46811166,2021-10-04,0.0,6.0,0.0
5840,46811166,2021-10-05,0.0,2.0,0.0
5841,46811166,2021-10-07,0.0,1.0,0.0
5842,46811166,2021-10-09,0.0,2.0,0.0
5843,46811166,2021-10-11,0.0,2.0,0.0
5844,46811166,2021-10-12,0.0,1.0,0.0
5845,46811166,2021-10-13,0.0,3.0,0.0
5846,46811166,2021-10-14,0.0,2.0,0.0
5847,46811166,2021-10-15,0.0,2.0,0.0
5848,46811166,2021-10-16,0.0,2.0,0.0
5849,46811166,2021-10-17,0.0,1.0,0.0
5850,46811166,2021-10-18,0.0,1.0,0.0
5851,46811166,2021-10-19,0.0,3.0,0.0
5852,46811166,2021-10-21,0.0,1.0,0.0
5853,46811166,2021-10-22,0.0,3.0,0.0
5854,46811166,2021-10-23,0.0,2.0,0.0
5855,46811166,2021-10-24,0.0,2.0,0.0
5856,46811166,2021-10-25,1.0,3.0,0.0
5857,46811166,2021-10-26,0.0,3.0,0.0
5858,46811166,2021-10-27,1.0,3.0,0.0
5859,46811166,2021-10-28,0.0,2.0,0.0
5860,46811168,2021-09-29,0.0,1.0,0.0
5861,46811168,2021-09-30,0.0,2.0,0.0
5862,46811168,2021-10-01,0.0,2.0,0.0
5863,46811168,2021-10-03,0.0,1.0,0.0
5864,46811168,2021-10-04,0.0,4.0,0.0
5865,46811168,2021-10-05,0.0,3.0,0.0
5866,46811168,2021-10-06,0.0,1.0,0.0
5867,46811168,2021-10-07,0.0,1.0,0.0
5868,46811168,2021-10-09,0.0,1.0,0.0
5869,46811168,2021-10-11,0.0,5.0,0.0
5870,46811168,2021-10-12,0.0,2.0,0.0
5871,46811168,2021-10-13,0.0,3.0,0.0
5872,46811168,2021-10-15,0.0,2.0,0.0
5873,46811168,2021-10-16,0.0,2.0,0.0
5874,46811168,2021-10-17,0.0,2.0,0.0
5875,46811168,2021-10-18,0.0,1.0,0.0
5876,46811168,2021-10-19,0.0,3.0,0.0
5877,46811168,2021-10-21,0.0,3.0,0.0
5878,46811168,2021-10-22,0.0,2.0,0.0
5879,46811168,2021-10-23,0.0,2.0,0.0
5880,46811168,2021-10-24,0.0,1.0,0.0
5881,46811168,2021-10-25,0.0,2.0,0.0
5882,46811168,2021-10-26,0.0,3.0,0.0
5883,46811168,2021-10-27,0.0,1.0,0.0
5884,46811170,2021-09-29,0.0,1.0,0.0
5885,46811170,2021-09-30,0.0,2.0,0.0
5886,46811170,2021-10-01,0.0,3.0,0.0
5887,46811170,2021-10-03,0.0,3.0,0.0
5888,46811170,2021-10-04,0.0,6.0,0.0
5889,46811170,2021-10-05,0.0,3.0,0.0
5890,46811170,2021-10-06,0.0,1.0,0.0
5891,46811170,2021-10-07,0.0,1.0,0.0
5892,46811170,2021-10-08,0.0,1.0,0.0
5893,46811170,2021-10-09,0.0,3.0,0.0
5894,46811170,2021-10-11,0.0,4.0,0.0
5895,46811170,2021-10-12,0.0,1.0,0.0
5896,46811170,2021-10-13,0.0,3.0,0.0
5897,46811170,2021-10-14,0.0,2.0,0.0
5898,46811170,2021-10-15,0.0,3.0,0.0
5899,46811170,2021-10-16,0.0,1.0,0.0
5900,46811170,2021-10-17,0.0,1.0,0.0
5901,46811170,2021-10-18,0.0,1.0,0.0
5902,46811170,2021-10-19,0.0,3.0,0.0
5903,46811170,2021-10-21,0.0,5.0,0.0
5904,46811170,2021-10-22,0.0,2.0,0.0
5905,46811170,2021-10-23,0.0,3.0,0.0
5906,46811170,2021-10-24,0.0,2.0,0.0
5907,46811170,2021-10-25,0.0,3.0,0.0
5908,46811170,2021-10-26,0.0,3.0,0.0
5909,46811170,2021-10-27,0.0,3.0,0.0
5910,46811170,2021-10-28,0.0,2.0,0.0
5911,46811580,2021-09-29,0.0,2.0,0.0
5912,46811580,2021-09-30,0.0,5.0,0.0
5913,46811580,2021-10-01,0.0,3.0,0.0
5914,46811580,2021-10-03,0.0,1.0,0.0
5915,46811580,2021-10-04,0.0,5.0,0.0
5916,46811580,2021-10-05,0.0,1.0,0.0
5917,46811580,2021-10-06,0.0,1.0,0.0
5918,46811580,2021-10-07,0.0,1.0,0.0
5919,46811580,2021-10-09,0.0,2.0,0.0
5920,46811580,2021-10-11,0.0,4.0,0.0
5921,46811580,2021-10-12,0.0,3.0,0.0
5922,46811580,2021-10-13,0.0,2.0,0.0
5923,46811580,2021-10-14,0.0,2.0,0.0
5924,46811580,2021-10-15,0.0,3.0,0.0
5925,46811580,2021-10-16,0.0,2.0,0.0
5926,46811580,2021-10-17,0.0,3.0,0.0
5927,46811580,2021-10-19,0.0,3.0,0.0
5928,46811580,2021-10-21,0.0,3.0,0.0
5929,46811580,2021-10-22,0.0,4.0,0.0
5930,46811580,2021-10-23,0.0,3.0,0.0
5931,46811580,2021-10-24,0.0,2.0,0.0
5932,46811580,2021-10-25,0.0,3.0,0.0
5933,46811580,2021-10-26,0.0,3.0,0.0
5934,46811580,2021-10-27,0.0,4.0,0.0
5935,46811584,2021-09-29,0.0,1.0,0.0
5936,46811584,2021-09-30,0.0,3.0,0.0
5937,46811584,2021-10-01,0.0,3.0,0.0
5938,46811584,2021-10-03,0.0,2.0,0.0
5939,46811584,2021-10-04,0.0,3.0,0.0
5940,46811584,2021-10-05,0.0,1.0,0.0
5941,46811584,2021-10-07,0.0,1.0,0.0
5942,46811584,2021-10-09,0.0,3.0,0.0
5943,46811584,2021-10-11,0.0,3.0,0.0
5944,46811584,2021-10-13,0.0,3.0,0.0
5945,46811584,2021-10-14,1.0,3.0,0.0
5946,46811584,2021-10-15,0.0,1.0,0.0
5947,46811584,2021-10-16,0.0,3.0,0.0
5948,46811584,2021-10-17,0.0,2.0,0.0
5949,46811584,2021-10-18,0.0,1.0,0.0
5950,46811584,2021-10-19,0.0,3.0,0.0
5951,46811584,2021-10-21,0.0,3.0,0.0
5952,46811584,2021-10-22,0.0,3.0,0.0
5953,46811584,2021-10-23,0.0,2.0,0.0
5954,46811584,2021-10-24,0.0,2.0,0.0
5955,46811584,2021-10-25,0.0,4.0,0.0
5956,46811584,2021-10-26,0.0,3.0,0.0
5957,46811584,2021-10-27,0.0,4.0,0.0
5958,46811584,2021-10-28,1.0,2.0,0.0
5959,46814710,2021-09-29,1.0,6.0,0.0
5960,46814710,2021-09-30,1.0,1.0,0.0
5961,46814710,2021-10-03,0.0,2.0,0.0
5962,46814710,2021-10-04,0.0,4.0,0.0
5963,46814710,2021-10-05,0.0,4.0,0.0
5964,46814710,2021-10-06,0.0,3.0,0.0
5965,46814710,2021-10-07,0.0,1.0,0.0
5966,46814710,2021-10-08,0.0,4.0,0.0
5967,46814710,2021-10-09,0.0,1.0,0.0
5968,46814710,2021-10-10,0.0,4.0,0.0
5969,46814710,2021-10-11,0.0,1.0,0.0
5970,46814710,2021-10-12,0.0,4.0,0.0
5971,46814710,2021-10-13,1.0,3.0,0.0
5972,46814710,2021-10-14,0.0,4.0,0.0
5973,46814710,2021-10-15,1.0,1.0,0.0
5974,46814710,2021-10-17,0.0,5.0,0.0
5975,46814710,2021-10-18,0.0,2.0,0.0
5976,46814710,2021-10-19,0.0,4.0,0.0
5977,46814710,2021-10-21,0.0,1.0,0.0
5978,46814710,2021-10-22,0.0,3.0,0.0
5979,46814710,2021-10-23,0.0,2.0,0.0
5980,46814710,2021-10-24,0.0,1.0,0.0
5981,46814710,2021-10-25,0.0,7.0,0.0
5982,46814710,2021-10-26,0.0,2.0,0.0
5983,46814710,2021-10-27,0.0,4.0,0.0
5984,46814710,2021-10-28,0.0,5.0,0.0
5985,46814710,2021-10-29,0.0,2.0,0.0
5986,46814724,2021-09-29,0.0,2.0,0.0
5987,46814724,2021-09-30,0.0,1.0,0.0
5988,46814724,2021-10-01,0.0,3.0,0.0
5989,46814724,2021-10-02,0.0,1.0,0.0
5990,46814724,2021-10-03,0.0,3.0,0.0
5991,46814724,2021-10-04,1.0,3.0,0.0
5992,46814724,2021-10-05,1.0,4.0,0.0
5993,46814724,2021-10-06,0.0,3.0,0.0
5994,46814724,2021-10-07,0.0,2.0,0.0
5995,46814724,2021-10-08,0.0,6.0,0.0
5996,46814724,2021-10-09,0.0,2.0,0.0
5997,46814724,2021-10-10,0.0,8.0,0.0
5998,46814724,2021-10-12,0.0,6.0,0.0
5999,46814724,2021-10-13,0.0,3.0,0.0
6000,46814724,2021-10-14,0.0,3.0,0.0
6001,46814724,2021-10-15,1.0,1.0,0.0
6002,46814724,2021-10-17,0.0,5.0,0.0
6003,46814724,2021-10-18,0.0,4.0,0.0
6004,46814724,2021-10-19,0.0,5.0,0.0
6005,46814724,2021-10-20,0.0,2.0,0.0
6006,46814724,2021-10-21,0.0,2.0,0.0
6007,46814724,2021-10-22,0.0,3.0,0.0
6008,46814724,2021-10-23,0.0,5.0,0.0
6009,46814724,2021-10-25,0.0,5.0,0.0
6010,46814724,2021-10-26,0.0,2.0,0.0
6011,46814724,2021-10-27,1.0,3.0,0.0
6012,46814724,2021-10-28,0.0,4.0,0.0
6013,46818894,2021-09-29,1.0,4.0,0.0
6014,46818894,2021-09-30,0.0,3.0,0.0
6015,46818894,2021-10-01,0.0,5.0,0.0
6016,46818894,2021-10-02,0.0,2.0,0.0
6017,46818894,2021-10-03,0.0,3.0,0.0
6018,46818894,2021-10-04,0.0,1.0,0.0
6019,46818894,2021-10-05,0.0,4.0,0.0
6020,46818894,2021-10-06,0.0,6.0,0.0
6021,46818894,2021-10-07,0.0,7.0,0.0
6022,46818894,2021-10-08,0.0,5.0,0.0
6023,46818894,2021-10-09,0.0,6.0,0.0
6024,46818894,2021-10-10,1.0,2.0,0.0
6025,46818894,2021-10-11,0.0,3.0,0.0
6026,46818894,2021-10-12,0.0,3.0,0.0
6027,46818894,2021-10-13,2.0,3.0,0.0
6028,46818894,2021-10-14,0.0,1.0,0.0
6029,46818894,2021-10-16,0.0,3.0,0.0
6030,46818894,2021-10-17,0.0,3.0,0.0
6031,46818894,2021-10-18,0.0,5.0,0.0
6032,46818894,2021-10-19,0.0,2.0,0.0
6033,46818894,2021-10-20,0.0,3.0,0.0
6034,46818894,2021-10-21,0.0,6.0,0.0
6035,46818894,2021-10-22,0.0,5.0,0.0
6036,46818894,2021-10-23,0.0,7.0,0.0
6037,46818894,2021-10-24,0.0,1.0,0.0
6038,46818894,2021-10-25,0.0,3.0,0.0
6039,46818894,2021-10-26,0.0,2.0,0.0
6040,46818894,2021-10-27,0.0,9.0,0.0
6041,46818894,2021-10-28,0.0,5.0,0.0
6042,46818894,2021-10-29,0.0,5.0,0.0
6043,46821791,2021-09-29,0.0,2.0,0.0
6044,46821791,2021-09-30,1.0,2.0,0.0
6045,46821791,2021-10-01,0.0,1.0,0.0
6046,46821791,2021-10-03,0.0,1.0,0.0
6047,46821791,2021-10-04,0.0,1.0,0.0
6048,46821791,2021-10-05,0.0,2.0,0.0
6049,46821791,2021-10-06,0.0,1.0,0.0
6050,46821791,2021-10-07,0.0,1.0,0.0
6051,46821791,2021-10-08,1.0,1.0,0.0
6052,46821791,2021-10-09,0.0,6.0,0.0
6053,46821791,2021-10-10,0.0,2.0,0.0
6054,46821791,2021-10-11,0.0,6.0,0.0
6055,46821791,2021-10-21,0.0,2.0,0.0
6056,46821791,2021-10-22,0.0,1.0,0.0
6057,46821791,2021-10-23,0.0,2.0,0.0
6058,46821791,2021-10-25,0.0,1.0,0.0
6059,46821791,2021-10-26,0.0,3.0,0.0
6060,46821813,2021-09-29,0.0,2.0,0.0
6061,46821813,2021-09-30,0.0,4.0,0.0
6062,46821813,2021-10-01,0.0,2.0,0.0
6063,46821813,2021-10-03,0.0,1.0,0.0
6064,46821813,2021-10-04,0.0,1.0,0.0
6065,46821813,2021-10-05,0.0,2.0,0.0
6066,46821813,2021-10-06,0.0,1.0,0.0
6067,46821813,2021-10-07,0.0,1.0,0.0
6068,46821813,2021-10-08,0.0,1.0,0.0
6069,46821813,2021-10-09,0.0,6.0,0.0
6070,46821813,2021-10-10,0.0,5.0,0.0
6071,46821813,2021-10-11,0.0,5.0,0.0
6072,46821813,2021-10-21,0.0,4.0,0.0
6073,46821813,2021-10-22,0.0,1.0,0.0
6074,46821813,2021-10-23,0.0,2.0,0.0
6075,46821813,2021-10-26,0.0,2.0,0.0
6076,46821813,2021-10-28,0.0,1.0,0.0
6077,46853757,2021-09-29,0.0,23.0,0.0
6078,46853757,2021-09-30,0.0,26.0,0.0
6079,46853757,2021-10-01,1.0,22.0,0.0
6080,46853757,2021-10-02,0.0,56.0,0.0
6081,46853757,2021-10-03,0.0,30.0,0.0
6082,46853757,2021-10-04,0.0,34.0,0.0
6083,46853757,2021-10-05,2.0,22.0,0.0
6084,46853757,2021-10-06,0.0,18.0,0.0
6085,46853757,2021-10-07,2.0,12.0,0.0
6086,46853757,2021-10-08,1.0,28.0,0.0
6087,46853757,2021-10-09,0.0,10.0,0.0
6088,46853757,2021-10-10,0.0,17.0,0.0
6089,46853757,2021-10-11,0.0,15.0,0.0
6090,46853757,2021-10-12,0.0,8.0,0.0
6091,46853757,2021-10-13,1.0,14.0,0.0
6092,46853757,2021-10-14,0.0,29.0,0.0
6093,46853757,2021-10-15,1.0,19.0,0.0
6094,46853757,2021-10-16,1.0,17.0,0.0
6095,46853757,2021-10-17,0.0,6.0,0.0
6096,46853757,2021-10-18,0.0,21.0,0.0
6097,46853757,2021-10-19,0.0,20.0,0.0
6098,46853757,2021-10-20,0.0,15.0,0.0
6099,46853757,2021-10-21,0.0,17.0,4.0
6100,46853757,2021-10-22,0.0,15.0,0.0
6101,46853757,2021-10-23,0.0,18.0,0.0
6102,46853757,2021-10-24,0.0,23.0,0.0
6103,46853757,2021-10-25,0.0,29.0,0.0
6104,46853757,2021-10-26,0.0,46.0,0.0
6105,46853757,2021-10-27,0.0,11.0,0.0
6106,46853757,2021-10-28,0.0,26.0,0.0
6107,46853757,2021-10-29,0.0,3.0,0.0
6108,46916340,2021-09-29,1.0,3.0,0.0
6109,46916340,2021-09-30,0.0,4.0,0.0
6110,46916340,2021-10-01,0.0,1.0,0.0
6111,46916340,2021-10-02,0.0,1.0,0.0
6112,46916340,2021-10-03,0.0,3.0,0.0
6113,46916340,2021-10-04,0.0,3.0,0.0
6114,46916340,2021-10-05,0.0,2.0,0.0
6115,46916340,2021-10-06,0.0,2.0,0.0
6116,46916340,2021-10-07,0.0,5.0,0.0
6117,46916340,2021-10-08,0.0,6.0,0.0
6118,46916340,2021-10-09,0.0,5.0,0.0
6119,46916340,2021-10-10,0.0,5.0,0.0
6120,46916340,2021-10-11,0.0,1.0,0.0
6121,46916340,2021-10-12,0.0,1.0,0.0
6122,46916340,2021-10-13,1.0,1.0,0.0
6123,46916340,2021-10-14,0.0,4.0,0.0
6124,46916340,2021-10-15,0.0,5.0,0.0
6125,46916340,2021-10-16,0.0,2.0,0.0
6126,46916340,2021-10-17,1.0,6.0,0.0
6127,46916340,2021-10-18,0.0,5.0,0.0
6128,46916340,2021-10-19,0.0,2.0,0.0
6129,46916340,2021-10-20,0.0,2.0,0.0
6130,46916340,2021-10-21,0.0,2.0,0.0
6131,46916340,2021-10-22,0.0,3.0,0.0
6132,46916340,2021-10-23,0.0,2.0,0.0
6133,46916340,2021-10-25,0.0,2.0,0.0
6134,46916340,2021-10-26,0.0,1.0,0.0
6135,46916340,2021-10-27,0.0,5.0,0.0
6136,46916340,2021-10-28,0.0,3.0,0.0
6137,46916340,2021-10-29,0.0,1.0,0.0
6138,46916497,2021-09-29,0.0,2.0,0.0
6139,46916497,2021-09-30,0.0,5.0,0.0
6140,46916497,2021-10-01,0.0,2.0,0.0
6141,46916497,2021-10-03,0.0,2.0,0.0
6142,46916497,2021-10-04,0.0,4.0,0.0
6143,46916497,2021-10-05,0.0,2.0,0.0
6144,46916497,2021-10-06,0.0,4.0,0.0
6145,46916497,2021-10-07,0.0,5.0,0.0
6146,46916497,2021-10-09,0.0,9.0,0.0
6147,46916497,2021-10-10,0.0,1.0,0.0
6148,46916497,2021-10-11,0.0,5.0,0.0
6149,46916497,2021-10-12,0.0,2.0,0.0
6150,46916497,2021-10-13,0.0,1.0,0.0
6151,46916497,2021-10-14,0.0,1.0,0.0
6152,46916497,2021-10-15,0.0,3.0,0.0
6153,46916497,2021-10-16,0.0,3.0,0.0
